latency_ns
71097864
25306019
48151292
39529959
37978297
40579401
28974958
32761745
33376109
24829058
30346758
49635688
34447771
47143199
34262607
37390981
44937561
39613344
33429704
49751350
33929360
38200247
34542071
33891672
32173601
32008834
33820576
93742787
75089368
48320787
29032075
29156823
23873890
34286208
38039641
31681330
33402830
27595672
32917813
34254282
44715721
41733514
34391230
44112389
41094681
34822132
30863975
31928952
30155183
33705479
38418398
46408130
28589936
30281987
30154502
40332856
39320844
33005168
32715940
44736336
45667729
45101867
37390437
35384883
33364376
44240008
52059611
34717425
36665006
44679220
54695321
36077094
31048620
36916764
45522097
41270811
40333299
29093866
28108764
32295803
34395201
28236546
28461533
35527732
43785699
31256480
39371535
35874993
26926482
41597296
31888386
33189422
37634229
41236366
33116855
38119921
40542050
39644253
42259428
51149558
31528558
32905326
41623048
37885332
32083858
40214489
29292941
33565805
48861805
37470247
44362891
40825975
37471717
34482514
39971259
35623888
33684728
42210738
36541222
41986574
33875205
35423670
46942652
37681174
36018484
30408648
34423817
48484983
41842045
48108266
58962398
47378607
56695623
55514265
37306004
50052329
44229186
35475436
43049097
55623800
33918780
45709681
41432634
45657437
43051528
45874252
34711599
31811837
36982193
27775190
31509788
35202031
33756249
34525054
31349530
38642666
26049000
26726136
31163464
35156787
33731996
26324509
38175676
37832262
41292180
30979617
28726734
30344285
25896494
50872420
39576088
27175024
35721390
58342107
42999762
53609451
54428290
48339242
34767883
31826740
35805438
34989244
56072245
47450197
62392877
36599589
37106977
49360414
33484826
48470418
230446038
134058834
146484876
119040721
37313548
52803168
97027177
38740110
36508331
33692264
29855592
31276840
36186704
36771164
32234336
43772944
48726914
40709211
65662493
55741071
43088563
32439511
34729967
27237850
35753037
41180619
34435387
30439844
37597570
39533207
38688562
35730758
27726623
28173734
25124984
29352383
31308764
52277586
29536247
35027415
37185544
31887567
25579820
28596772
30630500
24892714
28504109
29013116
38315945
35480962
33408394
28177951
30967141
32047478
26271802
43480972
36101158
33001861
34759048
49144118
36165704
26873789
32179343
29040365
29174803
40825292
32072396
29489069
29006362
30562416
35402845
42911806
38384449
37949419
40367382
46667772
53802909
68290118
33948084
33665004
24219860
32197562
28666116
24996630
35140227
24082083
30589091
30060470
44692615
44900255
35476611
37176694
45017504
36939010
42784202
35612540
29933461
24749217
30502195
43337469
34861185
40820338
28792749
38197218
36876304
37493916
47766144
29729541
46157788
44518860
38944792
41863771
40477909
34254776
38078225
42828945
36655623
43542847
50410378
43575014
41290595
49127521
41177454
38095954
33057205
34844088
30186627
28798003
61283308
62510734
42286612
48404867
95300381
98150841
32514108
38473552
36859055
43498273
43311325
28414768
45015189
61066797
30436985
24618563
37001151
35766051
26735625
35085559
34066653
27895391
37108840
31983726
31140019
43264387
82807215
76988926
60046414
38300136
29842774
36510409
35451185
49030793
27902890
30238259
37340686
31448289
31629084
35673400
27164853
32059068
33739169
28093224
34001640
33758873
37323797
42229357
25991351
36426553
41338647
33954255
44500050
39020116
38966502
39429177
37313864
45359847
45382591
22933182
37893786
32171978
32064553
35028794
37753011
37165533
25168085
31197032
34065721
61619178
30220305
25991639
45284717
28487790
24773626
31300809
30112222
22607531
39214942
32283159
33300013
47782743
43864404
46157998
30468446
40158581
41580432
40185028
33125855
39146857
27139367
36691290
29055280
38840411
29216410
29479093
25517147
29493528
29356555
43830408
42028413
41602335
35813205
35770699
37572770
44731587
45620015
44609596
38893022
38424828
39533518
44424208
42111687
49275897
38285101
45178275
41396372
47298929
43212157
40742414
46107902
33311962
35260793
30765618
31590543
29204610
33230901
34802236
37303012
49462571
26470225
46435053
56454889
56746826
31423838
29774332
24753724
37370800
57075314
41794465
34081827
53355195
36500542
45632197
34221269
45254256
33911782
36503561
45480636
47303154
27802869
30422893
34157568
32075034
28140821
21414534
29990158
34597215
37069911
39681668
35615790
31942594
46451634
34374589
47775237
48708339
42849037
28265077
29671271
28972176
22816640
35963097
39278465
34523878
40514033
41367548
29940580
48508839
39480446
37951179
49278646
51575108
24755568
35936487
38376623
31886910
30916067
36495635
44458010
35585194
41637480
27420010
32744254
41473965
38577201
29513296
33497865
49627755
28121346
36540862
32693210
45831276
41762697
60626571
36073719
38335581
37698391
41400874
34941199
27976289
34357642
26914475
28330338
43630836
35322060
34814310
47478283
57037815
29468943
34671513
47161811
38091368
36727512
45215298
53312827
45336097
43919314
27840226
36912873
37125948
38366441
41013462
38367088
41124196
41676016
44868863
36020616
47529313
35550075
31518182
30200846
24755155
39726537
37524246
54596372
33174573
29907629
39546086
42314712
28593287
36023844
26845755
31273414
33743963
35844486
44982107
48501598
35362380
47424259
54378796
43373930
34981237
37166688
35626520
26008403
38444210
40349828
44379232
27800467
41415509
37133612
54226484
56004763
49762638
44452029
40004018
53437571
31481924
28217868
30126982
31132386
27981952
37675755
31460259
39791944
40630567
29107584
33596445
32303658
39413490
43159170
54505839
45216690
38844472
32782904
35294919
37713775
39114571
48065500
43778875
39064722
42896947
51013339
31978730
38842069
39943430
46121242
26286364
31151755
35842368
27236093
38130474
39884803
34069045
30933107
29721444
28277570
26563687
25821010
28673518
42574079
32409005
24091817
31170407
38886120
31903967
39899687
31017428
39333631
45468243
37283257
33983408
44755565
29472819
47262193
22629332
26527373
35578517
27869035
31411429
27591921
29810837
30111705
31313435
33767493
30865115
30673803
39970453
33312330
34117725
28465228
30568612
27678346
36671539
57663421
40906404
40783087
45746686
28734699
36926998
44943342
34381434
30771986
43568148
36645706
28241304
30207292
34720726
34441811
46697497
50889567
28785829
73962532
32780024
42960881
47961213
51778061
42194460
27700405
35856459
45390180
36281706
62387361
75022639
37338825
36386860
61341033
36173862
31666759
30291147
33174484
34047995
33785995
31893514
39197310
54384569
53842461
39710644
48222568
52533982
28374796
36521129
35465368
49465763
34515991
31073940
27005533
32368771
39277315
37009412
42937793
51981553
35610878
40450014
47464727
43129315
40925931
37860917
42324409
34498339
27300853
