latency_ns
3396256
4410477
12902746
22054636
25357202
25522379
40313726
37919664
43788997
47225906
49354408
63418424
75599466
83642854
81428794
88363587
76678865
56829081
97037872
49463648
80280085
43828775
45634703
84723597
69597375
84162147
82796236
60269410
44068485
41385207
49287892
53826879
63849692
63362949
49535595
62462607
65116857
52776795
70420299
67671850
68971563
54891144
30934894
29874023
65745008
67534394
63326750
50751972
31039303
44078396
42145831
32046209
33498538
36006053
46787970
50317609
49290753
51189202
43124362
37781939
31344368
53203486
58953769
44757108
49669457
59572991
37214948
45287344
60712660
44707429
60787719
72512052
67121284
64422753
78574376
68236150
67528608
46970236
69596912
67490990
45431533
47875010
67915802
30471526
67954070
65530751
44880323
71024488
45126764
48246727
51461174
41414115
57114233
65747041
46420512
42465852
36596702
62628217
57056370
55231315
59293161
63419403
75498668
39176386
52630192
81868728
89218194
98925221
94757661
99236210
96158419
104622796
109009737
107237955
83970019
109475588
86480504
107084279
33167941
44934630
35769349
49919550
52920684
55707620
60113068
55013890
52237862
60243097
61703989
59337449
60212334
61918520
64442500
70958715
56070403
65411812
70710069
70405287
76429442
71328859
65784286
61062698
91282007
63544974
62901291
86241647
58522826
88892374
94236574
48816533
83379504
76541317
38710627
50958957
98564215
81667308
77259338
104072511
103938049
85096072
85385301
98010342
83837262
71264598
88442563
88343321
99770908
101807319
91611066
39477870
44599045
100560219
42481274
62109583
64348170
63692157
109320314
101077366
67563472
64307115
47371311
65390410
63190965
68987956
67471106
70148450
64576435
82199269
66758655
65986745
90573361
86814492
82039948
101514939
86663424
99363686
59518884
90560203
105533669
70302721
76710144
76337383
79980872
69411837
62797015
76307189
95692326
68664687
72526821
77552871
77716728
64121093
73818218
33321609
49945923
51566822
79241148
39766738
70429077
59861791
47883560
57699188
54727762
52771578
72246040
73696937
68068368
31338964
75103855
85516844
59191406
102577631
105142423
84189765
86924610
77933385
71206395
85838285
66331748
68982355
66492910
84415956
87456235
73924406
116626249
109462236
96840895
93904120
114663694
68368853
75365517
107097413
98832912
94124679
59020992
155128288
103988848
103336866
91022641
67414945
99313132
97936654
69669767
91652143
65979322
105772173
90184379
71881410
94909904
103557748
84225510
79069113
41739089
41886609
64385692
92575624
39097618
83443776
91845841
35905840
95418099
51511242
117401712
60110880
46786344
68112879
47096118
83505331
57760817
66804729
60843213
80562019
58601738
49016588
41734042
69975332
62369005
81922809
72953356
72900536
66003422
70939731
73624512
75118704
62047394
93755259
69788866
73507043
78291899
103434161
31382290
23907189
89263581
99401130
55003623
67144082
50099503
43282978
45521487
52832996
63095071
56503735
51459764
69052722
72438957
74859507
76839561
47661795
46232660
63038137
48648546
83565735
84336548
59563905
58627679
76530519
44566229
60312179
60328185
71013011
74827258
61851278
73190782
62984795
53623711
49190710
61073649
68999094
56016539
58176021
43336676
43119389
35621273
32751345
48122107
40028924
53318024
49202313
42956579
48477417
50919311
51462699
62266370
56391938
63941736
64473128
66196379
41982764
42333222
76349004
76937967
33724420
87398730
66688733
64546421
63114753
50690172
62611646
49551476
65685507
67037099
47732901
45230209
54196368
45716243
45274739
63032994
56116685
59053752
71765711
48076090
74730191
29103431
70284966
30296994
71920164
24417104
71638763
77771776
22907000
37304493
47785277
57715727
32074181
29979764
39912392
54673959
55817416
53494290
46473571
58383070
54169703
51977130
56692197
60801623
63847015
71018001
59639281
61461502
75836114
77835611
45632368
41152555
39676011
84025516
64203288
66859019
62930279
57935255
66411564
42917464
49396838
60665047
55412162
37913266
53309264
56452729
54551492
30088020
30390905
57569158
25892576
25655861
59995022
56279186
66052384
52613586
66833324
51959857
52210882
36243321
51045722
59338311
62307502
56759956
54389445
29942236
65108887
58660260
71533194
69462546
76730066
63197774
49159725
65533855
62176655
51670392
62019059
67720598
48632496
60633548
57466474
51678456
66841600
30748746
68840547
75389324
30394500
32410176
31236433
61149402
81257796
63051137
90812334
57402636
45437085
59822505
29245169
32999579
50596180
49677477
51244165
54741114
47561959
58103097
50544174
51496053
64266521
40037242
67852464
61488625
50475991
51730852
62365541
64649447
33003084
33459116
49700257
34682717
54284665
52574063
24287971
25777601
42197911
20767552
69467616
25441578
60566242
44039762
19824304
43252683
50473786
52207143
47119452
43593225
43106883
54907674
48190655
51003016
58994459
59776981
62073784
24025266
65524026
43712318
59568666
43017893
43874324
40191731
43535685
54658154
31563251
50277840
54007477
63762927
56415090
64698112
60133363
59718614
40273793
69716685
61180859
43745840
47758907
48500980
75357923
33233095
30926761
67743555
68519673
33964474
71329252
34400698
74237607
26119660
27644042
60845913
53475995
28851964
25147753
61233279
55781178
52717174
43794508
51997933
46036173
58125240
45436623
49066791
41288673
56440828
55573792
53186246
75281364
40247129
72973001
67885763
39371986
41317763
79602372
74205187
80370491
69573838
31477805
28469602
55521806
30278946
67012628
73697515
37661245
36308824
46865185
62207316
53527098
50884854
59557354
56827212
72155478
70500260
74420725
77021737
62819626
67340395
78797270
